agency,as_of_date,window,completed_count,delay_count,delay_rate_raw,delay_rate_smoothed,mean_delay_months,median_delay_months,cost_obs_count,cost_overrun_count,cost_overrun_rate_raw,cost_overrun_rate_smoothed,mean_cost_overrun_pct,median_cost_overrun_pct,max_source_date
"(NATIONAL 
NEW NH 66,2025-10,lifetime,1,1,1.0,0.9792408066429418,28.0,28.0,0,0,,0.6126126126126126,,,2020-03
NEW NH 66,2025-10,10y,1,1,1.0,0.9817518248175183,28.0,28.0,0,0,,0.6126126126126126,,,2020-03
NEW NH 66,2025-10,5y,0,0,,0.9742268041237113,,,0,0,,0.6126126126126126,,,
NEW NH 66,2025-10,3y,0,0,,0.9708029197080292,,,0,0,,0.6126126126126126,,,
NEW NH NO -50,2025-10,lifetime,2,2,1.0,0.9822064056939501,43.0,43.0,0,0,,0.6126126126126126,,,2023-03
NEW NH NO -50,2025-10,10y,2,2,1.0,0.9843587069864442,43.0,43.0,0,0,,0.6126126126126126,,,2023-03
NEW NH NO -50,2025-10,5y,1,1,1.0,0.9785223367697594,66.0,66.0,0,0,,0.6126126126126126,,,2023-03
NEW NH NO -50,2025-10,3y,1,1,1.0,0.9756690997566911,66.0,66.0,0,0,,0.6126126126126126,,,2023-03
NEW NH NO. 143,2025-10,lifetime,1,1,1.0,0.9619358346927678,24.0,24.0,0,0,,0.6126126126126126,,,2023-03
NEW NH NO. 143,2025-10,10y,1,1,1.0,0.9590909090909091,24.0,24.0,0,0,,0.6126126126126126,,,2023-03
NEW NH NO. 143,2025-10,5y,1,1,1.0,0.9597701149425287,24.0,24.0,0,0,,0.6126126126126126,,,2023-03
NEW NH NO. 143,2025-10,3y,1,1,1.0,0.9464094319399785,24.0,24.0,0,0,,0.6126126126126126,,,2023-03
NEW NH-07,2025-10,lifetime,2,0,,0.6816592868795153,,,0,0,,0.6126126126126126,,,2020-03
NEW NH-07,2025-10,10y,2,0,,0.6792207792207793,,,0,0,,0.6126126126126126,,,2020-03
NEW NH-07,2025-10,5y,0,0,,0.9517241379310345,,,0,0,,0.6126126126126126,,,
NEW NH-07,2025-10,3y,0,0,,0.9356913183279743,,,0,0,,0.6126126126126126,,,
NEW NH-148,2025-10,lifetime,1,1,1.0,0.9619358346927678,41.0,41.0,0,0,,0.6126126126126126,,,2022-03
NEW NH-148,2025-10,10y,1,1,1.0,0.9590909090909091,41.0,41.0,0,0,,0.6126126126126126,,,2022-03
NEW NH-148,2025-10,5y,1,1,1.0,0.9597701149425287,41.0,41.0,0,0,,0.6126126126126126,,,2022-03
NEW NH-148,2025-10,3y,0,0,,0.9356913183279743,,,0,0,,0.6126126126126126,,,
NEW NH-16,2025-10,lifetime,1,1,1.0,0.9792408066429418,28.0,28.0,0,0,,0.6126126126126126,,,2023-08
NEW NH-16,2025-10,10y,1,1,1.0,0.9817518248175183,28.0,28.0,0,0,,0.6126126126126126,,,2023-08
NEW NH-16,2025-10,5y,1,1,1.0,0.9785223367697594,28.0,28.0,0,0,,0.6126126126126126,,,2023-08
NEW NH-16,2025-10,3y,1,1,1.0,0.9756690997566911,28.0,28.0,0,0,,0.6126126126126126,,,2023-08
NEW NH-216,2025-10,lifetime,1,1,1.0,0.9619358346927678,58.0,58.0,0,0,,0.6126126126126126,,,2020-03
NEW NH-216,2025-10,10y,1,1,1.0,0.9590909090909091,58.0,58.0,0,0,,0.6126126126126126,,,2020-03
NEW NH-216,2025-10,5y,0,0,,0.9517241379310345,,,0,0,,0.6126126126126126,,,
NEW NH-216,2025-10,3y,0,0,,0.9356913183279743,,,0,0,,0.6126126126126126,,,
NEW NH-30,2025-10,lifetime,2,1,1.0,0.8393492628368072,61.0,61.0,0,0,,0.6126126126126126,,,2020-03
NEW NH-30,2025-10,10y,2,1,1.0,0.8415015641293014,61.0,61.0,0,0,,0.6126126126126126,,,2020-03
NEW NH-30,2025-10,5y,0,0,,0.9742268041237113,,,0,0,,0.6126126126126126,,,
NEW NH-30,2025-10,3y,0,0,,0.9708029197080292,,,0,0,,0.6126126126126126,,,
NEW NH-52,2025-10,lifetime,3,1,1.0,0.7214518760195758,58.0,58.0,0,0,,0.6126126126126126,,,2022-03
NEW NH-52,2025-10,10y,3,1,1.0,0.7193181818181819,58.0,58.0,0,0,,0.6126126126126126,,,2022-03
NEW NH-52,2025-10,5y,1,1,1.0,0.9597701149425287,58.0,58.0,0,0,,0.6126126126126126,,,2022-03
NEW NH-52,2025-10,3y,0,0,,0.9356913183279743,,,0,0,,0.6126126126126126,,,
NEW NH-83,2025-10,lifetime,2,0,0.0,0.03490870032223416,0.0,0.0,0,0,,0.6126126126126126,,,2023-05
NEW NH-83,2025-10,10y,2,0,0.0,0.03655793025871766,0.0,0.0,0,0,,0.63,,,2023-05
NEW NH-83,2025-10,5y,2,0,0.0,0.04551820728291316,0.0,0.0,0,0,,0.6222222222222222,,,2023-05
NEW NH-83,2025-10,3y,2,0,0.0,0.05767524401064773,0.0,0.0,0,0,,0.56,,,2023-05
NEYVELI LIGNITE CORPORATION,2025-10,lifetime,3,3,1.0,0.9272088353413654,32.666666666666664,41.0,0,0,,0.6126126126126126,,,2018-10
NEYVELI LIGNITE CORPORATION,2025-10,10y,2,2,1.0,0.9331662489557226,28.5,28.5,0,0,,0.6126126126126126,,,2018-10
NEYVELI LIGNITE CORPORATION,2025-10,5y,0,0,,0.9672131147540983,,,0,0,,0.6126126126126126,,,
NEYVELI LIGNITE CORPORATION,2025-10,3y,0,0,,0.9047619047619048,,,0,0,,0.6126126126126126,,,
NFR,2025-10,lifetime,1,0,0.0,0.040726817042606514,0.0,0.0,0,0,,0.6126126126126126,,,2024-08
NFR,2025-10,10y,1,0,0.0,0.0426509186351706,0.0,0.0,0,0,,0.63,,,2024-08
NFR,2025-10,5y,1,0,0.0,0.05310457516339869,0.0,0.0,0,0,,0.6222222222222222,,,2024-08
NFR,2025-10,3y,1,0,0.0,0.06728778467908902,0.0,0.0,0,0,,0.56,,,2024-08
NH-148N,2025-10,lifetime,1,1,1.0,0.9792408066429418,6.0,6.0,0,0,,0.6126126126126126,,,2023-05
NH-148N,2025-10,10y,1,1,1.0,0.9817518248175183,6.0,6.0,0,0,,0.6126126126126126,,,2023-05
NH-148N,2025-10,5y,1,1,1.0,0.9785223367697594,6.0,6.0,0,0,,0.6126126126126126,,,2023-05
NH-148N,2025-10,3y,1,1,1.0,0.9756690997566911,6.0,6.0,0,0,,0.6126126126126126,,,2023-05
NH-215,2025-10,lifetime,1,1,1.0,0.9619358346927678,1.0,1.0,0,0,,0.6126126126126126,,,2024-03
NH-215,2025-10,10y,1,1,1.0,0.9590909090909091,1.0,1.0,0,0,,0.6126126126126126,,,2024-03
NH-215,2025-10,5y,1,1,1.0,0.9597701149425287,1.0,1.0,0,0,,0.6126126126126126,,,2024-03
NH-215,2025-10,3y,1,1,1.0,0.9464094319399785,1.0,1.0,0,0,,0.6126126126126126,,,2024-03
NH-25E,2025-10,lifetime,1,0,0.0,0.8125741399762751,-1.0,-1.0,0,0,,0.6126126126126126,,,2022-01
NH-25E,2025-10,10y,1,0,0.0,0.8150851581508517,-1.0,-1.0,0,0,,0.6126126126126126,,,2022-01
NH-25E,2025-10,5y,1,0,0.0,0.8118556701030927,-1.0,-1.0,0,0,,0.6126126126126126,,,2022-01
NH-25E,2025-10,3y,0,0,,0.9708029197080292,,,0,0,,0.6126126126126126,,,
NH-28,2025-10,lifetime,2,2,1.0,1.0,40.5,40.5,0,0,,0.6126126126126126,,,2012-06
NH-28,2025-10,10y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NH-28,2025-10,5y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NH-28,2025-10,3y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NH-3,2025-10,lifetime,1,1,1.0,0.9792408066429418,114.0,114.0,0,0,,0.6126126126126126,,,2022-11
NH-3,2025-10,10y,1,1,1.0,0.9817518248175183,114.0,114.0,0,0,,0.6126126126126126,,,2022-11
NH-3,2025-10,5y,1,1,1.0,0.9785223367697594,114.0,114.0,0,0,,0.6126126126126126,,,2022-11
NH-3,2025-10,3y,1,1,1.0,0.9756690997566911,114.0,114.0,0,0,,0.6126126126126126,,,2022-11
NH-31.C,2025-10,lifetime,2,2,1.0,0.9822064056939501,102.0,102.0,0,0,,0.6126126126126126,,,2017-03
NH-31.C,2025-10,10y,2,2,1.0,0.9843587069864442,102.0,102.0,0,0,,0.6126126126126126,,,2017-03
NH-31.C,2025-10,5y,0,0,,0.9742268041237113,,,0,0,,0.6126126126126126,,,
NH-31.C,2025-10,3y,0,0,,0.9708029197080292,,,0,0,,0.6126126126126126,,,
NH-36,2025-10,lifetime,1,1,1.0,1.0,54.0,54.0,0,0,,0.6126126126126126,,,2012-12
NH-36,2025-10,10y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NH-36,2025-10,5y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NH-36,2025-10,3y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NH-37,2025-10,lifetime,1,1,1.0,1.0,45.0,45.0,0,0,,0.6126126126126126,,,2012-03
NH-37,2025-10,10y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NH-37,2025-10,5y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NH-37,2025-10,3y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NH-4,2025-10,lifetime,3,1,0.5,0.7344306049822064,58.0,58.0,0,0,,0.6126126126126126,,,2022-12
NH-4,2025-10,10y,2,1,1.0,0.8415015641293014,117.0,117.0,0,0,,0.6126126126126126,,,2022-12
NH-4,2025-10,5y,1,1,1.0,0.9785223367697594,117.0,117.0,0,0,,0.6126126126126126,,,2022-12
NH-4,2025-10,3y,1,1,1.0,0.9756690997566911,117.0,117.0,0,0,,0.6126126126126126,,,2022-12
NH-47,2025-10,lifetime,1,1,1.0,1.0,32.0,32.0,0,0,,0.6126126126126126,,,2011-11
NH-47,2025-10,10y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NH-47,2025-10,5y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NH-47,2025-10,3y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NH-502A,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NH-502A,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NH-502A,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NH-502A,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NH-54,2025-10,lifetime,1,1,1.0,0.9619358346927678,33.0,33.0,0,0,,0.6126126126126126,,,2011-03
NH-54,2025-10,10y,0,0,,0.9509090909090909,,,0,0,,0.6126126126126126,,,
NH-54,2025-10,5y,0,0,,0.9517241379310345,,,0,0,,0.6126126126126126,,,
NH-54,2025-10,3y,0,0,,0.9356913183279743,,,0,0,,0.6126126126126126,,,
NH-57,2025-10,lifetime,1,1,1.0,0.9792408066429418,96.0,96.0,0,0,,0.6126126126126126,,,2016-09
NH-57,2025-10,10y,1,1,1.0,0.9817518248175183,96.0,96.0,0,0,,0.6126126126126126,,,2016-09
NH-57,2025-10,5y,0,0,,0.9742268041237113,,,0,0,,0.6126126126126126,,,
NH-57,2025-10,3y,0,0,,0.9708029197080292,,,0,0,,0.6126126126126126,,,
NH-713,2025-10,lifetime,1,1,1.0,0.9619358346927678,14.0,14.0,0,0,,0.6126126126126126,,,2023-03
NH-713,2025-10,10y,1,1,1.0,0.9590909090909091,14.0,14.0,0,0,,0.6126126126126126,,,2023-03
NH-713,2025-10,5y,1,1,1.0,0.9597701149425287,14.0,14.0,0,0,,0.6126126126126126,,,2023-03
NH-713,2025-10,3y,1,1,1.0,0.9464094319399785,14.0,14.0,0,0,,0.6126126126126126,,,2023-03
NH-748,2025-10,lifetime,1,1,1.0,0.9792408066429418,40.0,40.0,0,0,,0.6126126126126126,,,2021-08
NH-748,2025-10,10y,1,1,1.0,0.9817518248175183,40.0,40.0,0,0,,0.6126126126126126,,,2021-08
NH-748,2025-10,5y,1,1,1.0,0.9785223367697594,40.0,40.0,0,0,,0.6126126126126126,,,2021-08
NH-748,2025-10,3y,0,0,,0.9708029197080292,,,0,0,,0.6126126126126126,,,
"NH2    (MINISTRY 
OF ROAD TRANSPORT AND HIGHWAYS (STATE PWDS",2025-10,lifetime,1,1,1.0,0.9619358346927678,32.0,32.0,0,0,,0.6126126126126126,,,2020-03
"NH2    (MINISTRY 
OF ROAD TRANSPORT AND HIGHWAYS (STATE PWDS",2025-10,10y,1,1,1.0,0.9590909090909091,32.0,32.0,0,0,,0.6126126126126126,,,2020-03
"NH2    (MINISTRY 
OF ROAD TRANSPORT AND HIGHWAYS (STATE PWDS",2025-10,5y,0,0,,0.9517241379310345,,,0,0,,0.6126126126126126,,,
"NH2    (MINISTRY 
OF ROAD TRANSPORT AND HIGHWAYS (STATE PWDS",2025-10,3y,0,0,,0.9356913183279743,,,0,0,,0.6126126126126126,,,
NHA(NATIONAL HIGHWAYS AUTHORITY OF INDIA,2025-10,lifetime,1,1,1.0,1.0,53.0,53.0,0,0,,0.6126126126126126,,,2013-03
NHA(NATIONAL HIGHWAYS AUTHORITY OF INDIA,2025-10,10y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NHA(NATIONAL HIGHWAYS AUTHORITY OF INDIA,2025-10,5y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NHA(NATIONAL HIGHWAYS AUTHORITY OF INDIA,2025-10,3y,0,0,,0.8303612254229538,,,0,0,,0.6126126126126126,,,
NHAI,2025-10,lifetime,105,16,0.1523809523809524,0.147676008202324,-19.228571428571428,-13.0,70,43,0.6142857142857143,0.6141741741741742,4.229507199198986,2.6109358221607546,2025-07
NHAI,2025-10,10y,84,3,0.03571428571428571,0.03658320799787667,-17.095238095238095,-15.5,62,39,0.6290322580645161,0.6291044776119403,6.934667495435636,4.763472621755855,2025-07
NHAI,2025-10,5y,72,1,0.013888888888888888,0.017125031830914184,-16.375,-15.5,56,34,0.6071428571428571,0.6083788706739527,7.446783839315282,4.763472621755855,2025-07
NHAI,2025-10,3y,59,1,0.01694915254237288,0.021933229813664596,-13.864406779661017,-13.0,47,25,0.5319148936170213,0.5346153846153846,1.5024529978417844,0.7056272152001187,2025-07
NHIDCL,2025-10,lifetime,20,0,0.0,0.009774436090225564,-13.6,-4.5,3,2,0.6666666666666666,0.6328828828828829,5.71933932234699,8.839639639639628,2025-02
NHIDCL,2025-10,10y,20,0,0.0,0.010236220472440945,-13.6,-4.5,3,2,0.6666666666666666,0.64375,5.71933932234699,8.839639639639628,2025-02
NHIDCL,2025-10,5y,18,0,0.0,0.013853367433930093,-11.777777777777779,-4.5,3,2,0.6666666666666666,0.6388888888888888,5.71933932234699,8.839639639639628,2025-02
NHIDCL,2025-10,3y,12,0,0.0,0.023748629886737302,-12.583333333333334,-6.5,2,1,0.5,0.5428571428571429,4.1591891637006695,4.1591891637006695,2025-02
NHPC,2025-10,lifetime,5,5,1.0,0.9417670682730923,47.6,43.0,0,0,,0.6126126126126126,,,2014-05
NHPC,2025-10,10y,0,0,,0.9064327485380117,,,0,0,,0.6126126126126126,,,
NHPC,2025-10,5y,0,0,,0.9672131147540983,,,0,0,,0.6126126126126126,,,
NHPC,2025-10,3y,0,0,,0.9047619047619048,,,0,0,,0.6126126126126126,,,
NHSRCL,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NHSRCL,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NHSRCL,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NHSRCL,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NICDC,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NICDC,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NICDC,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NICDC,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NIMBAL VILLAGE,2025-10,lifetime,1,0,0.0,0.040726817042606514,0.0,0.0,0,0,,0.6126126126126126,,,2025-05
NIMBAL VILLAGE,2025-10,10y,1,0,0.0,0.0426509186351706,0.0,0.0,0,0,,0.63,,,2025-05
NIMBAL VILLAGE,2025-10,5y,1,0,0.0,0.05310457516339869,0.0,0.0,0,0,,0.6222222222222222,,,2025-05
NIMBAL VILLAGE,2025-10,3y,1,0,0.0,0.06728778467908902,0.0,0.0,0,0,,0.56,,,2025-05
NIMBUTALA TO AUSTIN CREEK,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NIMBUTALA TO AUSTIN CREEK,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NIMBUTALA TO AUSTIN CREEK,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NIMBUTALA TO AUSTIN CREEK,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NIT MIZORAM,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NIT MIZORAM,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NIT MIZORAM,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NIT MIZORAM,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NIT NAGALAND,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NIT NAGALAND,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NIT NAGALAND,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NIT NAGALAND,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NIT PATNA,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NIT PATNA,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NIT PATNA,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NIT PATNA,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NIT ROURKELA,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NIT ROURKELA,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NIT ROURKELA,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NIT ROURKELA,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NIT SIKKIM,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NIT SIKKIM,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NIT SIKKIM,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NIT SIKKIM,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NL,2025-10,lifetime,26,21,0.9545454545454546,0.8300173845856673,82.63636363636364,87.0,0,0,,0.6126126126126126,,,2024-08
NL,2025-10,10y,21,17,0.9444444444444444,0.8416466346153846,95.27777777777777,96.5,0,0,,0.6126126126126126,,,2024-08
NL,2025-10,5y,10,8,0.8888888888888888,0.8623931623931624,117.44444444444444,109.0,0,0,,0.6126126126126126,,,2024-08
NL,2025-10,3y,5,3,0.75,0.7838709677419355,126.75,109.0,0,0,,0.6126126126126126,,,2024-08
NLC,2025-10,lifetime,1,1,1.0,0.9612403100775194,15.0,15.0,0,0,,0.6126126126126126,,,2010-09
NLC,2025-10,10y,0,0,,0.9428571428571428,,,0,0,,0.6126126126126126,,,
NLC,2025-10,5y,0,0,,0.9411764705882353,,,0,0,,0.6126126126126126,,,
NLC,2025-10,3y,0,0,,1.0,,,0,0,,0.6126126126126126,,,
NLC INDIA LIMITED,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NLC INDIA LIMITED,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NLC INDIA LIMITED,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NLC INDIA LIMITED,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NLC INDIA LIMITED [NLCIL],2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NLC INDIA LIMITED [NLCIL],2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NLC INDIA LIMITED [NLCIL],2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NLC INDIA LIMITED [NLCIL],2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NMCG1,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NMCG1,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NMCG1,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NMCG1,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NMDC,2025-10,lifetime,3,3,1.0,0.9854651162790697,39.333333333333336,37.0,0,0,,0.6126126126126126,,,2016-05
NMDC,2025-10,10y,2,2,1.0,1.0,36.5,36.5,0,0,,0.6126126126126126,,,2016-05
NMDC,2025-10,5y,0,0,,1.0,,,0,0,,0.6126126126126126,,,
NMDC,2025-10,3y,0,0,,1.0,,,0,0,,0.6126126126126126,,,
NMIA,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NMIA,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NMIA,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NMIA,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NMRCL,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NMRCL,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NMRCL,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NMRCL,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NOIDA METRO RAIL CORPORATION LTD. [NMRCL],2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NOIDA METRO RAIL CORPORATION LTD. [NMRCL],2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NOIDA METRO RAIL CORPORATION LTD. [NMRCL],2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NOIDA METRO RAIL CORPORATION LTD. [NMRCL],2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
"NORTH 
WESTERN RAILWAY",2025-10,lifetime,1,1,1.0,0.9550898203592815,12.0,12.0,0,0,,0.6126126126126126,,,2012-03
"NORTH 
WESTERN RAILWAY",2025-10,10y,0,0,,0.9765625,,,0,0,,0.6126126126126126,,,
"NORTH 
WESTERN RAILWAY",2025-10,5y,0,0,,0.9871794871794872,,,0,0,,0.6126126126126126,,,
"NORTH 
WESTERN RAILWAY",2025-10,3y,0,0,,0.967741935483871,,,0,0,,0.6126126126126126,,,
NORTH CENTRAL RAILWAY,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NORTH CENTRAL RAILWAY,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NORTH CENTRAL RAILWAY,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NORTH CENTRAL RAILWAY,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NORTH CENTRAL RAILWAY (NCR) - II,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NORTH CENTRAL RAILWAY (NCR) - II,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NORTH CENTRAL RAILWAY (NCR) - II,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NORTH CENTRAL RAILWAY (NCR) - II,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
NORTH CENTRAL RAILWAY [NCR] - II,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NORTH CENTRAL RAILWAY [NCR] - II,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NORTH CENTRAL RAILWAY [NCR] - II,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NORTH CENTRAL RAILWAY [NCR] - II,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
"NORTH EAST 
FRONTIER RAILWAY",2025-10,lifetime,1,0,,0.7884231536926148,,,0,0,,0.6126126126126126,,,2014-06
"NORTH EAST 
FRONTIER RAILWAY",2025-10,10y,0,0,,0.9765625,,,0,0,,0.6126126126126126,,,
"NORTH EAST 
FRONTIER RAILWAY",2025-10,5y,0,0,,0.9871794871794872,,,0,0,,0.6126126126126126,,,
"NORTH EAST 
FRONTIER RAILWAY",2025-10,3y,0,0,,0.967741935483871,,,0,0,,0.6126126126126126,,,
NORTH EAST ELECTRIC POWER CORPORATION,2025-10,lifetime,2,2,1.0,0.916810097532989,63.0,63.0,0,0,,0.6126126126126126,,,2019-04
NORTH EAST ELECTRIC POWER CORPORATION,2025-10,10y,2,2,1.0,0.9331662489557226,63.0,63.0,0,0,,0.6126126126126126,,,2019-04
NORTH EAST ELECTRIC POWER CORPORATION,2025-10,5y,0,0,,0.9672131147540983,,,0,0,,0.6126126126126126,,,
NORTH EAST ELECTRIC POWER CORPORATION,2025-10,3y,0,0,,0.9047619047619048,,,0,0,,0.6126126126126126,,,
"NORTH EAST FRONTIER 
RAILWAY",2025-10,lifetime,1,1,1.0,0.9550898203592815,108.0,108.0,0,0,,0.6126126126126126,,,2018-03
"NORTH EAST FRONTIER 
RAILWAY",2025-10,10y,1,1,1.0,0.98046875,108.0,108.0,0,0,,0.6126126126126126,,,2018-03
"NORTH EAST FRONTIER 
RAILWAY",2025-10,5y,0,0,,0.9871794871794872,,,0,0,,0.6126126126126126,,,
"NORTH EAST FRONTIER 
RAILWAY",2025-10,3y,0,0,,0.967741935483871,,,0,0,,0.6126126126126126,,,
NORTH EAST FRONTIER RAILWAY,2025-10,lifetime,14,8,0.8,0.6700283643239836,58.1,50.0,0,0,,0.6126126126126126,,,2022-03
NORTH EAST FRONTIER RAILWAY,2025-10,10y,13,8,0.8888888888888888,0.7157118055555556,64.66666666666667,63.0,0,0,,0.6126126126126126,,,2022-03
NORTH EAST FRONTIER RAILWAY,2025-10,5y,1,1,1.0,0.9893162393162394,36.0,36.0,0,0,,0.6126126126126126,,,2022-03
NORTH EAST FRONTIER RAILWAY,2025-10,3y,0,0,,0.967741935483871,,,0,0,,0.6126126126126126,,,
NORTH EASTERN ELECTRIC POWER CORPORATION LIMITED,2025-10,lifetime,0,0,,0.04887218045112782,,,0,0,,0.6126126126126126,,,
NORTH EASTERN ELECTRIC POWER CORPORATION LIMITED,2025-10,10y,0,0,,0.051181102362204724,,,0,0,,0.63,,,
NORTH EASTERN ELECTRIC POWER CORPORATION LIMITED,2025-10,5y,0,0,,0.06372549019607843,,,0,0,,0.6222222222222222,,,
NORTH EASTERN ELECTRIC POWER CORPORATION LIMITED,2025-10,3y,0,0,,0.08074534161490683,,,0,0,,0.56,,,
