project_id,legacy_ocms_code,agency,sector,project_size_category,original_cost_crore,original_cost_log,planned_duration_months,pre_paimana_obs_months,historical_schedule_revision_count,historical_cost_revision_count,pre_paimana_max_schedule_slippage_months,pre_paimana_max_cost_escalation_pct
702635,N28000058,BMRCL,CIVIL AVIATION,Mega,26405.14,10.181351837850434,84.0,11,1,0,24.0,0.0
702637,N28000086,MMRCL,CIVIL AVIATION,Mega,23136.0,10.049188346707682,80.0,10,1,2,62.0,60733.333333333336
702639,N28000122,AMR,CIVIL AVIATION,Mega,10773.0,9.28489110324048,49.0,5,0,4,0.0,0.0
702658,N28000155,NMRCL,OTHER CENTRAL SECTOR,Mega,6708.0,8.811205187562887,60.0,2,0,1,0.0,6.402793946449361
702665,N28000151,BMRCL,CIVIL AVIATION,Mega,14788.1,9.601645701926314,60.0,3,0,1,0.0,90350.0
703585,N22000543,NCRTC,CIVIL AVIATION,Major,169.65,5.139614675352716,83.0,2,0,1,0.0,2273.2718894009217
703586,N22000542,NCRTC,CIVIL AVIATION,Major,375.67,5.931369472556642,83.0,2,0,0,0.0,0.0
705237,N22000464,DFCC,COAL,Mega,51101.0,10.841578914369135,172.0,6,2,2,0.0,0.0
705357,N22000615,CR,RAILWAYS,Major,736.44,6.603184728972198,337.0,2,0,1,0.0,4824596.271929825
705362,N22000181,ECR,RAILWAYS,Major,819.0,6.709304340258298,155.0,11,3,0,194.0,0.0
705368,N22000177,ECR,RAILWAYS,Mega,1605.17,7.381607741955727,191.0,11,3,0,212.0,0.0
705373,N22000476,ECR,RAILWAYS,Mega,1473.3,7.295938579855774,383.0,6,3,1,36.0,0.0
705385,N22000219,ER,RAILWAYS,Mega,2555.03,7.846210552517748,179.0,11,1,0,131.0,0.0
705392,N22000124,Northeast Frontier Railway [NFR],OTHER CENTRAL SECTOR,Major,2.0,1.0986122886681098,115.0,11,1,1,60.0,0.0
705401,N22000208,NFR,RAILWAYS,Major,435.06,6.077779848559902,167.0,11,3,2,143.0,0.0
705419,N22000148,NCR,RAILWAYS,Mega,2912.96,7.977268259824972,167.0,11,1,2,25.0,0.0
705424,N22000467,NR,RAILWAYS,Mega,1540.13,7.3402711925666155,218.0,6,0,0,0.0,0.0
705428,N22000273,RVNL - II,OTHER CENTRAL SECTOR,Major,4.0,1.6094379124341003,213.0,11,5,2,248.0,0.0
705429,N22000406,RVNL - II,OTHER CENTRAL SECTOR,Mega,38953.0,10.570136741789845,88.0,8,1,2,0.0,0.0
705432,N22000102,Indian Railway Construction International Limited [IRCON],OTHER CENTRAL SECTOR,Major,5.0,1.791759469228055,67.0,11,0,2,0.0,0.0
705433,N22000602,RVNL - II,OTHER CENTRAL SECTOR,Mega,1628.0,7.395721608602045,189.0,2,0,0,0.0,0.0
705437,N22000032,South Central Railway [SCR] - II,OTHER CENTRAL SECTOR,Mega,1160.0,7.057036981697891,122.0,11,3,0,119.0,0.0
705450,N22000207,NFR,RAILWAYS,Major,401.65,5.998067698241554,143.0,11,5,0,84.0,0.0
705453,N22000139,WR,RAILWAYS,Mega,1942.0,7.57198844937744,238.0,11,2,0,155.0,0.0
705454,N22000138,WR,RAILWAYS,Mega,1793.65,7.4925652958377,236.0,11,2,0,155.0,0.0
705457,N22000120,WR,RAILWAYS,Mega,5677.88,8.644509309173463,226.0,11,1,0,120.0,0.0
705458,N22000142,WR,RAILWAYS,Major,844.1,6.739454963550437,119.0,11,6,4,210.0,0.0
705479,N22000480,SECR,RAILWAYS,Mega,1886.05,7.54277004210283,105.0,6,0,1,0.0,1066.9213139801377
705482,N22000158,NCR,RAILWAYS,Major,746.83,6.617175679416844,106.0,11,5,2,94.0,0.0
705490,N22000299,SWR,RAILWAYS,Mega,2841.84,7.952558831488335,167.0,11,2,2,248.0,0.0
705491,N22000308,SWR,RAILWAYS,Major,279.54,5.636716317291525,47.0,11,1,0,206.0,0.0
705492,N22000486,SWR,RAILWAYS,Major,825.31,6.716970005775988,351.0,6,0,0,0.0,0.0
705494,N22000279,SWR,RAILWAYS,Mega,2495.59,7.82268107976152,101.0,11,8,0,188.0,0.0
705495,N22000258,SWR,RAILWAYS,Mega,1378.0,7.229113877793302,203.0,11,3,2,59.0,0.0
705496,N22000256,SWR,RAILWAYS,Mega,1876.0,7.537430036586509,95.0,11,5,2,393.0,0.0
705498,N22000233,CR,RAILWAYS,Major,792.89,6.676944912606895,176.0,11,2,2,288.0,15266.666666666666
705500,N22000250,CR,RAILWAYS,Major,540.02,6.29345624673987,164.0,11,1,2,131.0,14866.666666666666
705502,N22000356,CR,RAILWAYS,Mega,1384.72,7.233975139138999,130.0,8,0,0,0.0,0.0
705503,N22000359,CR,RAILWAYS,Mega,3627.47,8.196566350804723,120.0,8,1,2,12.0,0.0
705504,N22000360,CR,RAILWAYS,Mega,2081.27,7.641213923763919,118.0,8,0,2,0.0,92.3728813559322
705505,N22000362,76 KM,CIVIL AVIATION,Major,638.0,6.459904454377535,118.0,8,1,2,12.0,11275.0
705506,N22000361,160 KM,CIVIL AVIATION,Mega,1035.16,6.943276851049216,106.0,8,2,0,12.0,0.0
705507,N22000358,CR,RAILWAYS,Mega,2449.91,7.804214663147685,145.0,8,0,1,0.0,14833.333333333334
705510,N22000316,ECOR,RAILWAYS,Mega,1284.39,7.158817453227447,140.0,10,3,2,119.0,16733.333333333336
705511,N22000376,ECOR,RAILWAYS,Mega,1547.38,7.344964502061045,107.0,8,1,2,12.0,0.0
705512,N22000377,ECOR,RAILWAYS,Mega,2499.71,7.824329970535926,83.0,8,3,2,12.0,0.0
705513,N22000379,ECOR,RAILWAYS,Mega,2362.0,7.767687277186908,152.0,8,2,2,60.0,0.0
705514,N22000380,ECOR,RAILWAYS,Major,820.61,6.711265829913208,143.0,8,1,2,0.0,16433.333333333336
705515,N22000381,ECOR,RAILWAYS,Mega,1172.92,7.068103854965684,131.0,8,1,0,0.0,0.0
705526,N22000329,ECR,RAILWAYS,Major,519.33,6.254463225676899,118.0,9,5,0,118.0,0.0
705527,N22000472,ECR,RAILWAYS,Mega,1215.54,7.103766042899607,104.0,6,0,0,0.0,0.0
705528,N22000473,ECR,RAILWAYS,Mega,1586.22,7.369739337257671,98.0,6,0,0,0.0,0.0
705562,N22000134,NER,RAILWAYS,Major,941.05,6.84805835172401,143.0,11,5,2,153.0,0.0
705567,N22000468,NER,RAILWAYS,Mega,1015.59,6.924209168253817,107.0,6,3,1,40.0,18166.666666666664
705572,N22000388,Northeast Frontier Railway [NFR],OTHER CENTRAL SECTOR,Mega,4060.0,8.309184527686298,114.0,8,1,2,12.0,209.6590909090909
705583,N22000281,CAO/C/NR,OTHER CENTRAL SECTOR,Major,667.0,6.504288173536645,120.0,11,4,2,126.0,19366.666666666664
705588,N22000583,NR,RAILWAYS,Major,721.72,6.583021871906294,88.0,2,0,1,0.0,3859651.403508772
705598,N22000496,NCR,RAILWAYS,Mega,2002.0,7.602401335665818,66.0,6,0,0,0.0,0.0
705608,N22000495,NCR,RAILWAYS,Mega,4329.53,8.373445215353616,96.0,6,0,2,0.0,0.0
705610,N22000587,SCR,RAILWAYS,Major,302.0,5.713732805509369,116.0,2,0,1,0.0,0.0
705612,N22000261,SCR,RAILWAYS,Mega,1953.0,7.577633832602728,154.0,11,3,2,311.0,20600.0
705613,N22000367,SCR,RAILWAYS,Mega,2594.59,7.861569130065837,117.0,8,0,2,0.0,0.0
705616,N22000484,SECR,RAILWAYS,Mega,2140.34,7.669187080278673,114.0,6,0,0,0.0,0.0
705617,N22000420,SECR,RAILWAYS,Mega,3544.92,8.17355292574796,99.0,8,1,0,15.0,0.0
705628,N22000396,SER,RAILWAYS,Mega,3029.04,8.01633109973641,99.0,8,0,2,0.0,0.0
705629,N22000506,SER,RAILWAYS,Mega,2400.0,7.783640596221253,69.0,3,0,0,0.0,0.0
705632,N22000586,SCR,RAILWAYS,Major,647.37,6.474461521055171,116.0,2,0,0,0.0,0.0
705633,N22000368,SCR,RAILWAYS,Mega,3733.37,8.225334408640945,116.0,8,1,2,83.0,0.0
705635,N22000399,SR,RAILWAYS,Mega,1431.9,7.267455641722557,109.0,8,3,0,142.0,0.0
705638,N22000620,SR,RAILWAYS,Major,812.85,6.701776073837507,183.0,2,0,0,0.0,0.0
705639,N22000619,SR,RAILWAYS,Major,600.82,6.399958397276156,207.0,2,0,0,0.0,0.0
705648,N22000369,RVNL,RAILWAYS,Mega,6654.0,8.803123730829212,115.0,8,1,0,33.0,0.0
705650,N22000297,RVNL,RAILWAYS,Mega,5060.36,8.529390500871619,203.0,11,3,2,155.0,0.0
705659,N22000554,WCR,RAILWAYS,Major,500.0,6.2166061010848646,124.0,2,0,0,0.0,0.0
705660,N22000351,WCR,RAILWAYS,Mega,2445.29,7.802327870135109,132.0,8,1,2,0.0,0.0
705661,N22000416,WCR,RAILWAYS,Mega,1247.64,7.1298102379946915,97.0,8,1,2,24.0,0.0
705662,N22000333,SWR,RAILWAYS,Mega,1877.81,7.538393876684982,117.0,9,1,0,46.0,0.0
705663,N22000621,SWR,RAILWAYS,Major,492.87,6.202272324661071,87.0,2,0,0,0.0,0.0
705667,N22000501,273.80 KM,OTHER CENTRAL SECTOR,Mega,5323.39,8.580053430025206,102.0,4,0,0,0.0,0.0
705668,N22000595,RVNL,RAILWAYS,Mega,3249.98,8.086711768331737,111.0,2,0,0,0.0,0.0
705728,N22000463,NHSRCL,COAL,Mega,108000.0,11.58989576532275,140.0,6,0,0,0.0,0.0
705730,N22000111,RVNL,RAILWAYS,Mega,4834.54,8.483748087276666,200.0,11,0,2,0.0,0.0
705735,N22000513,CR,RAILWAYS,Major,904.92,6.808951001923535,110.0,2,0,1,0.0,0.0
705741,N22000517,ECOR,RAILWAYS,Major,748.0,6.618738983517219,132.0,2,1,1,0.0,0.0
705742,N22000516,ECOR,RAILWAYS,Mega,2344.0,7.76004068088038,185.0,2,0,0,0.0,0.0
705752,N22000593,NWR,RAILWAYS,Major,528.48,6.27189539284557,71.0,2,0,0,0.0,0.0
705761,N22000559,SWR,RAILWAYS,Mega,1453.73,7.2825755953755955,99.0,2,0,1,0.0,0.0
705763,N22000601,RVNL,RAILWAYS,Mega,7474.01,8.919320736050635,144.0,2,0,1,0.0,244451022.2222222
705764,N22000503,WR,RAILWAYS,Major,495.18,6.206938764117285,59.0,3,0,2,0.0,0.0
705765,N22000611,ECR,RAILWAYS,Major,686.03,6.532377959391195,62.0,2,0,0,0.0,0.0
705766,N22000546,NCR,RAILWAYS,Major,356.09,5.877987850847898,93.0,2,0,0,0.0,0.0
705771,N22000563,NCR,RAILWAYS,Major,494.11,6.204779960103212,83.0,2,0,1,0.0,12850.0
705772,N22000544,NCR,RAILWAYS,Mega,2649.44,7.882480942933378,88.0,2,0,0,0.0,0.0
705774,N22000562,NCR,RAILWAYS,Major,451.99,6.1158700501841885,80.0,2,0,0,0.0,0.0
705777,N22000564,NCR,RAILWAYS,Major,187.21,5.237558360702472,80.0,2,0,0,0.0,0.0
705780,N22000598,RVNL,RAILWAYS,Mega,2529.46,7.836156383376462,79.0,2,0,1,0.0,376.0
705782,N22000590,NR,RAILWAYS,Major,323.85,5.78336353732654,74.0,2,0,0,0.0,0.0
705783,N22000584,PAIMANA,OTHER CENTRAL SECTOR,Major,59.0,4.0943445622221,45.0,2,0,0,0.0,0.0
705785,N22000508,SER,RAILWAYS,Major,501.52,6.2196354401362175,98.0,3,1,2,42.0,3609.302325581396
705799,N22000629,MRIDC,CIVIL AVIATION,Mega,1400.0,7.244941546337007,56.0,1,0,0,0.0,0.0
705918,N22000545,NCR,RAILWAYS,Mega,1456.89,7.284745463906238,74.0,2,0,0,0.0,0.0
705919,N22000553,NCR,RAILWAYS,Mega,1389.81,7.237641590214271,60.0,2,0,0,0.0,0.0
705933,N22000536,WR,RAILWAYS,Mega,1095.88,7.0002250650484,72.0,2,0,1,0.0,0.0
706718,N04000100,AAI,CIVIL AVIATION,Major,499.0,6.214608098422191,32.0,2,0,1,0.0,50001150.0
706724,N04000083,AAI,CIVIL AVIATION,Mega,1142.0,7.04141166379481,51.0,5,0,0,0.0,0.0
706757,N22000622,WR,RAILWAYS,Major,261.68,5.570936561322772,174.0,2,1,1,227.0,0.0
706759,N22000350,ECR,RAILWAYS,Mega,2373.64,7.772601126032123,108.0,8,1,0,0.0,0.0
706763,N22000535,WR,RAILWAYS,Mega,1080.58,6.986178213993476,60.0,2,0,1,0.0,0.0
706776,N22000108,MTP,CIVIL AVIATION,Mega,4829.6,8.48272596253399,196.0,11,0,0,0.0,0.0
706777,N22000109,RVNL,RAILWAYS,Mega,2298.42,7.74041219620301,200.0,11,1,3,0.0,0.0
706779,N22000092,MRTP,CIVIL AVIATION,Mega,8087.11,8.998150361003471,71.0,11,0,0,0.0,0.0
706780,N22000627,MRVC,RAILWAYS,Mega,33690.0,10.424986018358423,104.0,1,0,0,0.0,0.0
706811,N12000124,NMDC,COAL,Mega,2907.0,7.97522083865341,91.0,4,0,2,0.0,0.0
706835,N22000557,SWR,RAILWAYS,Mega,1590.8,7.372620730371749,87.0,2,0,0,0.0,0.0
706837,N22000529,ECR,RAILWAYS,Major,202.0,5.313205979041787,60.0,2,0,0,0.0,0.0
706854,N22000580,SECR,RAILWAYS,Mega,1376.2,7.2278077314643685,96.0,2,0,1,0.0,0.0
706860,N22000524,ECR,RAILWAYS,Major,486.0,6.18826412308259,60.0,2,0,0,0.0,0.0
706866,N22000607,NWR,RAILWAYS,Major,304.0,5.720311776607412,42.0,2,0,0,0.0,0.0
709747,N18000297,SJVN,POWER,Major,339.35,5.829974499893961,17.0,3,0,1,0.0,0.0
709749,N26000114,BSNL,COAL,Major,461.42,6.136473569017957,15.0,5,0,2,0.0,56233.333333333336
709752,N16000432,HPCL,PETROLEUM & NATURAL GAS,Major,160.0,5.081404364984463,33.0,3,0,2,0.0,0.0
709753,N16000478,HPCL,PETROLEUM & NATURAL GAS,Mega,1010.0,6.918695219020472,36.0,2,0,0,0.0,0.0
709754,N16000484,HPCL,PETROLEUM & NATURAL GAS,Major,156.36,5.058536174080804,52.0,2,0,1,0.0,6374594.820717132
709755,N16000494,HPCL,PETROLEUM & NATURAL GAS,Major,384.04,5.953347224994854,52.0,2,0,0,0.0,0.0
709757,N16000497,HPCL,PETROLEUM & NATURAL GAS,Mega,1377.0,7.228388451573604,96.0,1,0,0,0.0,0.0
709758,N16000498,HPCL,PETROLEUM & NATURAL GAS,Mega,2628.0,7.874358824729881,96.0,1,0,0,0.0,0.0
709759,N16000512,HPCL,PETROLEUM & NATURAL GAS,Major,461.05,6.135673110334049,36.0,1,0,0,0.0,0.0
709766,N16000485,IOCL,PETROLEUM & NATURAL GAS,Mega,1420.0,7.259116128097101,96.0,2,0,1,0.0,5948035.687732343
709770,N16000488,IOCL,PETROLEUM & NATURAL GAS,Major,151.0,5.0238805208462765,96.0,2,0,0,0.0,0.0
709771,N16000487,IOCL,PETROLEUM & NATURAL GAS,Major,865.0,6.763884908562435,96.0,2,0,0,0.0,0.0
709772,N16000491,IOCL,PETROLEUM & NATURAL GAS,Major,609.0,6.413458957167357,96.0,2,0,0,0.0,0.0
709774,N16000437,IOCL,PETROLEUM & NATURAL GAS,Major,463.0,6.139884552226255,42.0,3,0,0,0.0,0.0
709776,N16000441,IOCL,PETROLEUM & NATURAL GAS,Major,277.0,5.627621113690637,52.0,3,0,0,0.0,0.0
709777,N16000453,IOCL,PETROLEUM & NATURAL GAS,Major,389.0,5.966146739123692,39.0,2,1,0,7.0,0.0
709778,N16000454,IOCL,PETROLEUM & NATURAL GAS,Major,328.0,5.796057750765372,32.0,2,0,0,0.0,0.0
709779,N16000457,IOCL,PETROLEUM & NATURAL GAS,Major,768.0,6.645090969505644,40.0,2,0,0,0.0,0.0
709780,N16000504,IOCL,PETROLEUM & NATURAL GAS,Major,341.43,5.836067257251887,30.0,1,0,0,0.0,0.0
709781,N16000505,IOCL,PETROLEUM & NATURAL GAS,Major,260.12,5.564980071775742,36.0,1,0,0,0.0,0.0
709782,N16000456,NMIA,CIVIL AVIATION,Major,165.0,5.111987788356544,35.0,2,0,0,0.0,0.0
709785,N16000480,IOCL,PETROLEUM & NATURAL GAS,Major,202.07,5.313550747188626,35.0,2,1,1,0.0,0.0
709811,N22000520,ECOR,RAILWAYS,Major,189.93,5.251906868725373,60.0,2,0,0,0.0,0.0
709812,N22000539,WR,RAILWAYS,Major,335.34,5.818122553094604,97.0,2,0,1,0.0,1690.123456790123
709813,N22000551,WR,RAILWAYS,Major,437.21,6.082698247530828,60.0,2,0,1,0.0,0.0
709815,N22000574,PB#72/NR/2022-23,COAL,Major,177.03,5.181952075416771,48.0,2,0,1,0.0,0.0
709816,N22000575,8.8 KM) (PB#72/NR/2022-23,COAL,Major,169.06,5.136151315957647,48.0,2,0,0,0.0,0.0
709817,N22000576,9.2 KM) (PB#72/NR/2022-23,COAL,Major,169.06,5.136151315957647,48.0,2,0,0,0.0,0.0
709818,N22000577,PB#72/NR/2022-23,COAL,Major,328.34,5.797090651789853,48.0,2,0,0,0.0,0.0
709819,N22000579,SECR,RAILWAYS,Major,167.64,5.127766265352998,48.0,2,1,1,0.0,83266.0
709826,N12000127,NMDC,COAL,Mega,2092.97,7.64681706468029,41.0,2,0,1,0.0,0.0
709827,N12000130,NMDC,COAL,Major,282.44,5.647000460557217,40.0,1,0,0,0.0,0.0
709830,N10000012,NALCO,COAL,Major,355.0,5.87493073085203,59.0,7,0,0,0.0,0.0
709831,N10000013,NALCO,COAL,Major,483.0,6.182084906716632,41.0,7,2,0,37.0,0.0
709832,N10000014,PAIMANA,OTHER CENTRAL SECTOR,Major,46.0,3.8501476017100584,3.0,6,0,2,0.0,707.8431372549019
709838,N16000444,ONGC,PETROLEUM & NATURAL GAS,Major,621.4,6.433582972864182,34.0,2,0,0,0.0,0.0
709839,N16000470,ONGC,PETROLEUM & NATURAL GAS,Mega,4144.41,8.329756977032337,40.0,2,0,1,0.0,0.0
709840,N16000477,ONGC,PETROLEUM & NATURAL GAS,Major,249.43,5.523179440356211,33.0,2,0,0,0.0,0.0
709841,N16000483,ONGC,PETROLEUM & NATURAL GAS,Major,173.03,5.159227698146083,48.0,2,0,0,0.0,0.0
709842,N16000481,ONGC,PETROLEUM & NATURAL GAS,Mega,1487.41,7.305463715073923,55.0,2,0,1,0.0,0.0
709845,N16000514,ONGC,PETROLEUM & NATURAL GAS,Major,837.34,6.731423746120393,45.0,1,0,0,0.0,0.0
709846,N16000515,ONGC,PETROLEUM & NATURAL GAS,Mega,1219.48,7.106999502971999,18.0,1,0,0,0.0,0.0
709856,N26000116,BSNL,COAL,Major,645.13,6.471000721926966,15.0,2,0,0,0.0,0.0
709857,N26000117,BSNL,COAL,Mega,24556.35,10.10876647741676,24.0,2,0,0,0.0,0.0
709859,N28000115,CPWD FOR TELECO,OTHER CENTRAL SECTOR,Major,248.2,5.518255786913298,41.0,7,3,2,68.0,0.0
709864,N16000511,NRL,PETROLEUM & NATURAL GAS,Major,370.0,5.916202062607435,43.0,1,0,0,0.0,0.0
709865,N16000510,NRL,PETROLEUM & NATURAL GAS,Major,293.5,5.685279003091641,28.0,1,0,0,0.0,0.0
72000,N24001844,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1058.9,6.9659298430332095,34.0,2,0,1,0.0,6.307977736549166
756052,N24001519,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1198.55,7.089701765446009,38.0,2,1,1,16.0,16216489.18918919
803420,N24001518,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1669.56,7.4209141785418,46.0,2,0,0,0.0,0.0
81740,N24001313,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,351.12,5.863972026592705,37.0,3,0,1,0.0,0.0
82000,N24001362,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,410.6,6.020052003959894,38.0,3,0,2,0.0,39466.66666666667
824920,N24001520,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1604.06,7.380916418042952,54.0,2,0,0,0.0,0.0
83905,N24001341,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,398.51,5.9902387961821635,21.0,3,1,1,0.0,0.0028415078974128
87900,N24001964,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,365.21,5.903206939349818,38.0,1,0,0,0.0,0.0
900808,N18000352,PGCIL,POWER,Mega,3546.94,8.17412243235074,20.0,2,1,1,28.0,163639463.63636366
91400,N24001634,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1306.95,7.176216304986807,35.0,2,0,0,0.0,0.0
96300,N24001845,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1253.24,7.134285090440412,32.0,2,0,0,0.0,0.0
99930,N24002021,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Mega,1457.59,7.285225494637422,45.0,1,0,0,0.0,0.0
N04000073,N04000073,AAI,CIVIL AVIATION,Major,417.23,6.036031520433107,59.0,10,0,2,0.0,0.0
N04000074,N04000074,AAI,CIVIL AVIATION,Mega,2467.0,7.811163385025279,44.0,5,0,1,0.0,0.0
N04000076,N04000076,AAI,CIVIL AVIATION,Major,303.8,5.7196558238124915,41.0,4,0,2,0.0,0.0
N04000077,N04000077,AAI,CIVIL AVIATION,Mega,1383.0,7.232733136177615,39.0,5,0,0,0.0,0.0
N04000079,N04000079,AAI,CIVIL AVIATION,Major,475.39,6.166236846496772,49.0,5,2,2,0.0,0.0
N04000080,N04000080,AAI,CIVIL AVIATION,Major,458.0,6.129050210060545,50.0,5,0,0,0.0,0.0
N04000081,N04000081,AAI,CIVIL AVIATION,Major,389.71,5.967965596819219,34.0,5,0,0,0.0,0.0
N04000085,N04000085,AAI,CIVIL AVIATION,Major,456.86,6.126563460529597,26.0,5,1,1,65.0,0.0
N04000087,N04000087,AAI,CIVIL AVIATION,Major,412.24,6.024028537981245,60.0,4,0,0,0.0,0.0
N04000088,N04000088,AAI,CIVIL AVIATION,Mega,1405.0,7.2485040723706105,55.0,4,0,0,0.0,0.0
N04000090,N04000090,AAI,CIVIL AVIATION,Major,380.87,5.945080236550453,33.0,4,0,2,0.0,0.0
N04000092,N04000092,AAI,CIVIL AVIATION,Major,645.63,6.471774260750772,42.0,3,0,2,0.0,0.0
N04000093,N04000093,AAI,CIVIL AVIATION,Major,353.25,5.87000287857079,30.0,3,0,2,0.0,0.0
N04000094,N04000094,AAI,CIVIL AVIATION,Major,242.14,5.493637409127648,21.0,3,0,0,0.0,0.0
N04000096,N04000096,AAI,CIVIL AVIATION,Major,255.68,5.547830172882315,42.0,3,0,0,0.0,0.0
N04000098,N04000098,AAI,CIVIL AVIATION,Major,446.12,6.102827014961442,22.0,2,0,0,0.0,0.0
N04000102,N04000102,AAI,CIVIL AVIATION,Major,185.75,5.229770824012927,18.0,1,0,0,0.0,0.0
N06000104,N06000104,SECL,COAL,Major,610.63,6.41612752451967,99.0,11,0,0,0.0,0.0
N06000161,N06000161,SCCL,COAL,Major,413.84,6.027892903721534,60.0,6,1,0,36.0,0.0
N06000189,N06000189,NLC,COAL,Mega,2401.07,7.784086144596647,114.0,5,1,1,78.0,0.0
N06000198,N06000198,SECL,COAL,Major,278.64,5.6335030616437844,46.0,4,0,0,0.0,0.0
N06000210,N06000210,SCCL,COAL,Major,489.62,6.195669897401941,88.0,3,0,2,0.0,0.0
N10000011,N10000011,NALCO,COAL,Major,534.0,6.282266746896006,44.0,8,0,2,0.0,0.0
N10000017,N10000017,NALCO,COAL,Major,225.79,5.424024479170771,42.0,1,0,0,0.0,0.0
N12000122,N12000122,SAIL,COAL,Major,377.18,5.935370272753074,30.0,4,0,2,0.0,0.0
N12000125,N12000125,SAIL,COAL,Major,970.18,6.878511827012469,40.0,3,0,0,0.0,0.0
N16000361,N16000361,IOCL,PETROLEUM & NATURAL GAS,Major,462.3,6.138374792422603,34.0,5,0,1,0.0,0.0
N16000369,N16000369,HPCL,PETROLEUM & NATURAL GAS,Major,854.0,6.75110146893676,48.0,5,0,0,0.0,0.0
N16000382,N16000382,IOCL,PETROLEUM & NATURAL GAS,Mega,5251.0,8.566364235422688,42.0,5,0,1,0.0,0.0
N16000392,N16000392,HPCL,PETROLEUM & NATURAL GAS,Mega,5830.2,8.670978090068003,144.0,4,0,2,0.0,0.0
N16000411,N16000411,IOCL,PETROLEUM & NATURAL GAS,Mega,1614.0,7.387090235656757,34.0,4,1,2,21.0,0.0
N16000423,N16000423,IOCL,PETROLEUM & NATURAL GAS,Major,163.0,5.099866427824199,126.0,3,0,0,0.0,0.0
N16000426,N16000426,IOCL,PETROLEUM & NATURAL GAS,Major,169.0,5.135798437050262,126.0,3,0,2,0.0,0.0
N16000429,N16000429,GAIL,PETROLEUM & NATURAL GAS,Major,910.56,6.815157417514571,61.0,3,0,0,0.0,0.0
N16000440,N16000440,HPCL,PETROLEUM & NATURAL GAS,Major,367.0,5.908082938168931,30.0,3,1,0,1.0,0.0
N16000442,N16000442,BPCL,PETROLEUM & NATURAL GAS,Mega,1164.69,7.0610684653524896,38.0,2,0,0,0.0,0.0
N16000446,N16000446,IOCL,PETROLEUM & NATURAL GAS,Major,378.0,5.937536205082426,25.0,2,0,1,0.0,7.662835249042145
N16000452,N16000452,BPCL,PETROLEUM & NATURAL GAS,Major,423.39,6.050652843785504,22.0,2,0,0,0.0,0.0
N16000486,N16000486,IOCL,PETROLEUM & NATURAL GAS,Major,501.0,6.218600119691729,96.0,2,0,0,0.0,0.0
N16000496,N16000496,HPCL,PETROLEUM & NATURAL GAS,Mega,1751.0,7.468513271496337,96.0,1,0,0,0.0,0.0
N16000499,N16000499,BPCL,PETROLEUM & NATURAL GAS,Mega,1932.0,7.566828479208331,66.0,1,0,0,0.0,0.0
N16000500,N16000500,BPCL,PETROLEUM & NATURAL GAS,Major,676.89,6.5189850328898515,47.0,1,0,0,0.0,0.0
N16000507,N16000507,BPCL,PETROLEUM & NATURAL GAS,Major,405.0,6.0063531596017325,28.0,1,0,0,0.0,0.0
N16000508,N16000508,BPCL,PETROLEUM & NATURAL GAS,Major,621.87,6.434337829276554,36.0,1,0,0,0.0,0.0
N18000142,N18000142,NTPC,POWER,Mega,1527.0,7.331714969726466,61.0,11,0,2,0.0,12666.666666666668
N18000177,N18000177,3X660 MW,COAL,Mega,16242.9,9.695472732668057,64.0,10,1,0,4.0,0.0
N18000272,N18000272,THDCIL,OTHER CENTRAL SECTOR,Mega,11089.42,9.313836951584006,54.0,6,0,0,0.0,0.0
N18000286,N18000286,NTPC,POWER,Mega,1782.0,7.48605261786314,18.0,4,0,2,0.0,25.333333333333336
N18000293,N18000293,NTPC,POWER,Mega,1221.73,7.108841342712399,18.0,3,0,2,0.0,21.25
N18000295,N18000295,NTPC,POWER,Major,842.27,6.73728719141917,18.0,3,0,2,0.0,89.5
N18000296,N18000296,NTPC,POWER,Major,674.92,6.5160747258445895,16.0,3,2,2,0.0,630.0066666666667
N18000319,N18000319,NTPC,POWER,Major,937.8,6.844602463976869,18.0,3,0,2,0.0,154.0
N18000320,N18000320,NTPC,POWER,Mega,1352.71,7.210604250325569,17.0,3,0,2,0.0,52.6530612244898
N18000321,N18000321,NTPC,POWER,Mega,1409.52,7.251713709710542,17.0,3,0,2,0.0,52.24489795918368
N18000322,N18000322,NTPC,POWER,Mega,1426.94,7.263988125210076,17.0,3,2,2,0.0,51.02040816326531
N18000328,N18000328,PGCIL,POWER,Major,318.12,5.765567207597151,38.0,3,0,0,0.0,0.0
N18000330,N18000330,PGCIL,POWER,Major,288.71,5.668880422646936,33.0,3,0,0,0.0,0.0
N18000331,N18000331,PGCIL,POWER,Major,359.47,5.887408735509094,19.0,3,0,0,0.0,0.0
N18000332,N18000332,PGCIL,POWER,Mega,1666.0,7.418780882750794,18.0,2,0,0,0.0,0.0
